# step, loss_train, loss_test, metrics_test
2.900000000000000000e+04 1.632719630606516148e-07 2.237846796759868084e-09 3.924859992565643552e-09 1.632719630606516148e-07 2.237846796759868084e-09 3.924859992565643552e-09 2.234329469501972198e-02
3.000000000000000000e+04 1.363470829573998344e-07 2.542097909952190093e-08 2.779191277113568503e-07 1.363470829573998344e-07 2.542097909952190093e-08 2.779191277113568503e-07 1.926739327609539032e-02
3.100000000000000000e+04 1.051760563086645561e-07 1.053657143756936421e-07 1.545745362818706781e-06 1.051760563086645561e-07 1.053657143756936421e-07 1.545745362818706781e-06 1.664826646447181702e-02
3.200000000000000000e+04 9.257843913701435667e-08 1.065947799361310899e-06 4.299052989154006355e-07 9.257843913701435667e-08 1.065947799361310899e-06 4.299052989154006355e-07 1.509253494441509247e-02
3.300000000000000000e+04 7.217405340043114848e-08 3.364610279277258087e-08 2.697952439234541089e-08 7.217405340043114848e-08 3.364610279277258087e-08 2.697952439234541089e-08 1.401502732187509537e-02
3.400000000000000000e+04 8.114037086670577992e-08 1.257723283742961939e-06 1.692328396529774182e-06 8.114037086670577992e-08 1.257723283742961939e-06 1.692328396529774182e-06 1.375337596982717514e-02
3.500000000000000000e+04 5.795272386421856936e-07 1.150838446761781597e-08 3.382091273707032997e-09 5.795272386421856936e-07 1.150838446761781597e-08 3.382091273707032997e-09 4.420435056090354919e-02
3.600000000000000000e+04 2.003959593821491580e-07 2.729776960030960709e-10 7.482922059764973710e-10 2.003959593821491580e-07 2.729776960030960709e-10 7.482922059764973710e-10 2.561272308230400085e-02
3.700000000000000000e+04 9.729215122433743090e-08 9.725766858537099324e-10 2.821180178358417834e-09 9.729215122433743090e-08 9.725766858537099324e-10 2.821180178358417834e-09 1.784278824925422668e-02
3.800000000000000000e+04 6.633649718423839658e-08 6.838886346116623827e-09 4.181793578084125329e-09 6.633649718423839658e-08 6.838886346116623827e-09 4.181793578084125329e-09 1.426473166793584824e-02
3.900000000000000000e+04 5.072006459272415668e-08 4.478968751442380380e-09 4.378402085336574601e-09 5.072006459272415668e-08 4.478968751442380380e-09 4.378402085336574601e-09 1.271996274590492249e-02
4.000000000000000000e+04 4.832212852079464938e-08 1.496544825840828707e-07 5.259042534788704870e-09 4.832212852079464938e-08 1.496544825840828707e-07 5.259042534788704870e-09 1.198019087314605713e-02
4.100000000000000000e+04 3.770565371041811886e-08 1.348808780221588677e-07 1.332012389276826525e-09 3.770565371041811886e-08 1.348808780221588677e-07 1.332012389276826525e-09 1.016421057283878326e-02
4.200000000000000000e+04 3.049220609341318777e-08 5.296030280987906735e-08 4.094266259357937088e-08 3.049220609341318777e-08 5.296030280987906735e-08 4.094266259357937088e-08 9.587462060153484344e-03
4.300000000000000000e+04 2.813707311588586890e-08 6.292402154883802723e-09 9.001337453184987680e-09 2.813707311588586890e-08 6.292402154883802723e-09 9.001337453184987680e-09 9.448560886085033417e-03
4.400000000000000000e+04 3.660826664031446853e-08 9.492158881130308146e-08 1.480236733186757192e-06 3.660826664031446853e-08 9.492158881130308146e-08 1.480236733186757192e-06 1.044781878590583801e-02
4.500000000000000000e+04 9.368385889274577494e-08 4.399027147883316502e-06 2.874633537430781871e-06 9.368385889274577494e-08 4.399027147883316502e-06 2.874633537430781871e-06 1.400889456272125244e-02
4.600000000000000000e+04 6.689443665663930005e-08 6.560626843565842137e-06 3.234087898817961104e-06 6.689443665663930005e-08 6.560626843565842137e-06 3.234087898817961104e-06 9.195903316140174866e-03
4.700000000000000000e+04 1.308124666365984012e-07 2.328293557951610637e-09 5.369579225700249481e-10 1.308124666365984012e-07 2.328293557951610637e-09 5.369579225700249481e-10 3.337555751204490662e-02
4.800000000000000000e+04 1.048249629320707754e-07 9.617461271815841428e-10 2.369179297190271427e-10 1.048249629320707754e-07 9.617461271815841428e-10 2.369179297190271427e-10 3.231818601489067078e-02
4.900000000000000000e+04 9.207465723193308804e-08 7.177850536166374695e-10 1.128361779012543309e-10 9.207465723193308804e-08 7.177850536166374695e-10 1.128361779012543309e-10 3.045663610100746155e-02
5.000000000000000000e+04 7.343025032469086000e-08 8.863948464110649184e-10 1.227426632555150832e-10 7.343025032469086000e-08 8.863948464110649184e-10 1.227426632555150832e-10 2.679680101573467255e-02
